subsektor;komoditas;provinsi;tahun;kluster;silhouette_score_komoditas;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;produktivitas;luas_panen;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;pertumbuhan_produksi_2026;prediksi_produktivitas_2026
Hortikultura;Bawang Merah;Sulawesi Tengah;2026;3;0,351342382;1202,808667;576,6422222;56,98;-820,6947632;56,98;-168,2315306;0,002299248;1054;20;65,54;211,8688889;19126,15084;23944,37109;23944,37109;2,769065316;65,54
Hortikultura;Bawang Merah;Sulawesi Tenggara;2026;3;0,351342382;390,6803333;204,9522222;30,03444444;349,104126;30,03444444;-10,64200161;0,001911424;1235;30;32,10888889;134,8033333;6944,955169;5032,76416;5032,76416;22,40172932;32,10888889
Hortikultura;Bawang Merah;Sulawesi Utara;2026;3;0,351342382;1543,284333;619,9666667;51,6;-3515,855225;51,6;-327,8164269;0,002173818;1101;25;102,0555556;152,02;19527,55972;8897,998047;8897,998047;-46,90953704;102,0555556
Hortikultura;Bawang Merah;Sumatera Barat;2026;4;0,351342382;42592,545;15012,49333;152,8944444;25366,51367;152,8944444;-40,44377092;0,006155805;643;5;135,6533333;3258,248889;20225,36948;27655,81445;27655,81445;4,42279908;135,6533333
Hortikultura;Bawang Merah;Sumatera Selatan;2026;3;0,351342382;2843,175;145,6911111;72,99222222;5566,836426;72,99222222;95,79647492;0,002676148;981;15;95,26777778;278,1677778;9547,69503;12894,38574;12894,38574;47,76887864;95,26777778
Hortikultura;Bawang Merah;Sumatera Utara;2026;4;0,351342382;51447,31933;4097,752222;151,64;49956,58203;151,64;-2,897599567;0,00567742;671;6;199,4288889;2657,523333;43263,56595;72597,0625;72597,0625;-15,58822351;199,4288889
Hortikultura;Buncis;Aceh;2026;1;0,313313921;67574,101;90,83333333;43,17777778;15538,83301;43,17777778;-77,00475067;0,004334311;778;9;12,91568598;5298,545556;56833,66317;21173,89844;21173,89844;-66,08838262;12,91568598
Hortikultura;Buncis;Bali;2026;1;0,313313921;24010,64067;543,5222222;95,33555556;22837,3418;95,33555556;-4,886578772;0,003576381;862;13;8,176543258;2808,32;34043,38179;3421,120605;3421,120605;-89,65292517;8,176543258
Hortikultura;Buncis;Banten;2026;1;0,313313921;3280,601667;20,74444444;45,65111111;5227,430664;45,65111111;59,3436569;0,002196233;1092;29;8,151535565;377,3544444;61530,26653;20115,11328;20115,11328;-69,30755506;8,151535565
Hortikultura;Buncis;Bengkulu;2026;2;0,313313921;22726,89667;1434,037778;195,9977778;22399,45703;195,9977778;-1,440758236;0,005796633;660;5;7,615465218;3041,562222;22745,95292;25632,76563;25632,76563;15,03794148;7,615465218
Hortikultura;Buncis;Daerah Istimewa Yogyakarta;2026;1;0,313313921;21888,566;24,93333333;119,5377778;38172,97656;119,5377778;74,39688174;0,004191114;788;10;10,47632679;2286,822222;18150,90138;11350,24121;11350,24121;4,386159986;10,47632679
Hortikultura;Buncis;Daerah Khusus Ibukota Jakarta;2026;4;0,313313921;13,985;0;0;268,7600403;0;1821,773617;0,001731789;1410;34;1,926176137;6,075555556;3012,77535;-3212,240234;3212,240234;-1443,302904;1,926176137
Hortikultura;Buncis;Gorontalo;2026;1;0,313313921;13566,68833;1,555555556;28,11111111;4088,301758;28,11111111;-69,86514574;0,002082657;1137;30;5,618802314;2322,363333;14941,38236;2511,00708;2511,00708;-53,7226003;5,618802314
Hortikultura;Buncis;Jambi;2026;1;0,313313921;24031,369;515,3666667;122,25;27730,04492;122,25;15,39103295;0,004169839;793;11;18,31442236;1602,487778;32098,57613;6585,371582;6585,371582;-77,75724037;18,31442236
Hortikultura;Buncis;Jawa Barat;2026;4;0,313313921;158932,7007;4558,45;169,8977778;86108,71875;169,8977778;-45,82064082;0,010373987;478;2;12,97466174;12548,37667;110805,5419;95609,36719;95609,36719;-21,47664698;12,97466174
Hortikultura;Buncis;Jawa Tengah;2026;4;0,313313921;130029,404;2718,534444;110,1777778;6767,14209;110,1777778;-94,79568322;0,007884682;551;3;249,8888889;22246,77778;95253,61106;178174,8438;178174,8438;-39,65560079;249,8888889
Hortikultura;Buncis;Jawa Timur;2026;4;0,313313921;592851,421;2065,182222;121,5411111;337769,9063;121,5411111;-43,02621293;0,033227979;192;1;7,232633094;79478,08556;427464,9896;342148,5313;342148,5313;-31,05450839;7,232633094
Hortikultura;Buncis;Kalimantan Barat;2026;2;0,313313921;7979,640667;458,58;22,10888889;30122,38086;22,10888889;277,4904425;0,002393134;1032;25;3,115497801;2747,437778;41961,00737;-3594,964111;3594,964111;-109,1687615;3,115497801
Hortikultura;Buncis;Kalimantan Selatan;2026;2;0,313313921;12531,358;432,4866667;50,13333333;2742,864258;50,13333333;-78,11199506;0,002328479;1045;26;5,71834003;2241,068889;36077,43324;6047,40918;6047,40918;-79,22447938;5,71834003
Hortikultura;Buncis;Kalimantan Tengah;2026;1;0,313313921;5455,753667;146,1533333;81,93444444;5785,660156;81,93444444;6,04694621;0,002869184;952;22;6,229999372;868,9733333;9283,25856;8996,879883;8996,879883;5,946481802;6,229999372
Hortikultura;Buncis;Kalimantan Timur;2026;2;0,313313921;7238,624333;434,3766667;89,03222222;5416,535645;89,03222222;-25,1717537;0,003025534;937;19;5,595412068;1260,92;15036,20617;537,8864746;537,8864746;-95,91093634;5,595412068
Hortikultura;Buncis;Kalimantan Utara;2026;1;0,313313921;6399,302;184,9388889;173,4666667;8723,547852;173,4666667;36,32030261;0,00501452;728;7;14,87522523;442,7144444;6375,274163;15965,54492;15965,54492;160,55816;14,87522523
Hortikultura;Buncis;Kepulauan Bangka Belitung;2026;1;0,313313921;5075,681667;80,60888889;88,88666667;1526,255981;88,88666667;-69,93002947;0,002968185;943;21;8,500663572;648,7077778;7980,086743;15122,22656;15122,22656;199,6826559;8,500663572
Hortikultura;Buncis;Kepulauan Riau;2026;1;0,313313921;1501,852333;20,76777778;103,1466667;-1714,196289;103,1466667;-214,1388039;0,003242323;910;16;6,436926881;222,43;6690,95625;7764,781738;7764,781738;28,81618067;6,436926881
Hortikultura;Buncis;Lampung;2026;1;0,313313921;12198,94867;541,3411111;80,15222222;16341,5498;80,15222222;33,95867342;0,003019376;939;20;6,094168404;2066,911111;28365,46233;150919,875;150919,875;218,7867737;6,094168404
Hortikultura;Buncis;Maluku;2026;1;0,313313921;4105,865667;282,7555556;34,29444444;1291,62439;34,29444444;-68,54197155;0,001989139;1182;32;3,906301862;1081,836667;8445,456;-5400,294434;5400,294434;-187,8741066;3,906301862
Hortikultura;Buncis;Maluku Utara;2026;1;0,313313921;3542,610333;62,51333333;53,42111111;-731,5725708;53,42111111;-120,6506644;0,002242002;1074;27;4,218976136;900,8577778;10059,71089;-3040,629883;3040,629883;-133,9332912;4,218976136
Hortikultura;Buncis;Nusa Tenggara Barat;2026;1;0,313313921;70732,22933;191,0111111;122,9355556;41075,28516;122,9355556;-41,92847371;0,005635609;676;6;9,868308207;7790,16;31825,54349;19607,60156;19607,60156;-42,64975462;9,868308207
Hortikultura;Buncis;Nusa Tenggara Timur;2026;1;0,313313921;13414,64067;598,6455556;63,01444444;6562,120605;63,01444444;-51,08239745;0,002603773;996;24;6,472595709;1734,773333;7533,863593;16823,76172;16823,76172;281,6703468;6,472595709
Hortikultura;Buncis;Papua;2026;1;0,313313921;3436,593667;162,0177778;47,42777778;3483,356445;47,42777778;1,360730513;0,002199792;1089;28;4,500702691;669,4144444;3211,806932;-2417,772461;2417,772461;-672,0913494;4,500702691
Hortikultura;Buncis;Papua Barat;2026;1;0,313313921;2803,137667;153,6922222;76,23222222;-2187,411133;76,23222222;-178,0343812;0,002655426;987;23;4,737398728;478,0711111;5134,689633;3185,68457;3185,68457;-27,59955887;4,737398728
Hortikultura;Buncis;Riau;2026;1;0,313313921;6773,721333;9,871111111;18,02333333;70715,72656;18,02333333;943,9715938;0,003160702;923;17;5,863187456;1118,311111;33454,26729;110885,6484;110885,6484;324,5114077;5,863187456
Hortikultura;Buncis;Sulawesi Barat;2026;1;0,313313921;3493,712333;13,42222222;10,30666667;10198,19238;10,30666667;191,901319;0,001932074;1216;33;0,757324288;4612,821111;43865,05881;-960,2862549;960,2862549;-102,9542915;0,757324288
Hortikultura;Buncis;Sulawesi Selatan;2026;1;0,313313921;29545,425;537,3611111;102,8766667;21351,71484;102,8766667;-27,73258518;0,003822984;836;12;5,265351472;5944,973333;82047,24359;32420,64844;32420,64844;-62,15915802;5,265351472
Hortikultura;Buncis;Sulawesi Tengah;2026;2;0,313313921;23299,201;211,8688889;65,54;23944,37109;65,54;2,769065316;0,003055452;929;18;7,379715483;3107,098889;59236,75078;1907,722656;1907,722656;-97,10883433;7,379715483
Hortikultura;Buncis;Sulawesi Tenggara;2026;1;0,313313921;4111,677333;134,8033333;32,10888889;5032,76416;32,10888889;22,40172932;0,002018794;1169;31;2,85142124;1465,586667;17384,46717;3447,693115;3447,693115;-80,78392129;2,85142124
Hortikultura;Buncis;Sulawesi Utara;2026;2;0,313313921;16760,06867;152,02;102,0555556;8897,998047;102,0555556;-46,90953704;0,003439;881;14;3,823352372;4163,143333;40662,29156;11776,19824;11776,19824;-47,53096141;3,823352372
Hortikultura;Buncis;Sumatera Barat;2026;2;0,313313921;26484,46;3258,248889;135,6533333;27655,81445;135,6533333;4,42279908;0,004553652;760;8;8,342637021;3167,415556;141867,4396;56421,25391;56421,25391;-54,17178643;8,342637021
Hortikultura;Buncis;Sumatera Selatan;2026;2;0,313313921;8726,049667;278,1677778;95,26777778;12894,38574;95,26777778;47,76887864;0,003246317;908;15;4,680654476;1811,235556;61585,79222;34642,71094;34642,71094;-40,21859071;4,680654476
Hortikultura;Buncis;Sumatera Utara;2026;2;0,313313921;86003,47667;2657,523333;199,4288889;72597,0625;199,4288889;-15,58822351;0,007772477;560;4;12,68106165;6759,47;120616,1189;101838,125;101838,125;-11,6314434;12,68106165
Hortikultura;Cabai Rawit;Aceh;2026;3;0,36542178;62438,48;5298,545556;12,91568598;21173,89844;12,91568598;-66,08838262;0,004173796;791;9;16,31710304;3958,363333;43652,53886;9054,535156;9054,535156;-21,09963257;16,31710304
Hortikultura;Cabai Rawit;Bali;2026;2;0,36542178;33063,65;2808,32;8,176543258;3421,120605;8,176543258;-89,65292517;0,002616689;993;16;17,16637062;2129,69;4897,590826;1758,20813;1758,20813;1086,273865;17,16637062
Hortikultura;Cabai Rawit;Banten;2026;2;0,36542178;65537,67;377,3544444;8,151535565;20115,11328;8,151535565;-69,30755506;0,004129227;804;10;19,51316386;3961,826667;751,5528787;2758,80957;2758,80957;159062,0906;19,51316386
Hortikultura;Cabai Rawit;Bengkulu;2026;2;0,36542178;22282,01;3041,562222;7,615465218;25632,76563;7,615465218;15,03794148;0,00259866;997;17;13,14532703;1542,886667;9563,048459;6692,970703;6692,970703;86,2780602;13,14532703
Hortikultura;Cabai Rawit;Daerah Istimewa Yogyakarta;2026;2;0,36542178;10873,32;2286,822222;10,47632679;11350,24121;10,47632679;4,386159986;0,002094043;1131;21;5,780880232;1987,243333;343,5215822;-869,2886963;869,2886963;-260886,6089;5,780880232
Hortikultura;Cabai Rawit;Daerah Khusus Ibukota Jakarta;2026;2;0,36542178;239,13;6,075555556;1,926176137;-3212,240234;1,926176137;-1443,302904;0,001675589;1480;34;12,20931779;21,12666667;34,67401556;511,0475464;511,0475464;0;12,20931779
Hortikultura;Cabai Rawit;Gorontalo;2026;2;0,36542178;5425,99;2322,363333;5,618802314;2511,00708;5,618802314;-53,7226003;0,001872161;1256;29;18,90082396;308,98;73,65638;5585,580566;5585,580566;0;18,90082396
Hortikultura;Cabai Rawit;Jambi;2026;3;0,36542178;29606,81;1602,487778;18,31442236;6585,371582;18,31442236;-77,75724037;0,002517501;1006;18;16,26522328;2026,016667;198770,8625;79695,71875;79695,71875;-53,0042629;16,26522328
Hortikultura;Cabai Rawit;Jawa Barat;2026;4;0,36542178;121759,15;12548,37667;12,97466174;95609,36719;12,97466174;-21,47664698;0,00804364;545;2;11,14083313;12132,06;249740,8879;203918,6719;203918,6719;-18,23048423;11,14083313
Hortikultura;Cabai Rawit;Jawa Tengah;2026;4;0,36542178;8591;26781,16556;9,265604986;172999,3438;9,265604986;1913,727666;0,007974387;548;3;12,36961078;15763,35;217748,9476;134741,125;134741,125;5587,679401;12,36961078
Hortikultura;Cabai Rawit;Jawa Timur;2026;4;0,36542178;496259,47;79478,08556;7,232633094;342148,5313;7,232633094;-31,05450839;0,033363266;190;1;24,38255575;21350,49667;304099,2759;239716,1875;239716,1875;-25,53873128;24,38255575
Hortikultura;Cabai Rawit;Kalimantan Barat;2026;2;0,36542178;39208,83;2747,437778;3,115497801;-3594,964111;3,115497801;-109,1687615;0,002774575;968;14;13,39896216;3300,81;429,5512422;7932,145508;7932,145508;0;13,39896216
Hortikultura;Cabai Rawit;Kalimantan Selatan;2026;2;0,36542178;29108,34;2241,068889;5,71834003;6047,40918;5,71834003;-79,22447938;0,002473819;1014;19;13,4831641;2594,12;1229,68454;4544,211914;4544,211914;0;13,4831641
Hortikultura;Cabai Rawit;Kalimantan Tengah;2026;2;0,36542178;8491,91;868,9733333;6,229999372;8996,879883;6,229999372;5,946481802;0,001954189;1202;26;7,75651845;1253;156,8651256;5526,177734;5526,177734;0;7,75651845
Hortikultura;Cabai Rawit;Kalimantan Timur;2026;2;0,36542178;13154,27;1260,92;5,595412068;537,8864746;5,595412068;-95,91093634;0,001904519;1236;27;9,54188135;1499,493333;693,5171333;2246,025635;2246,025635;0;9,54188135
Hortikultura;Cabai Rawit;Kalimantan Utara;2026;3;0,36542178;6127,44;442,7144444;14,87522523;15965,54492;14,87522523;160,55816;0,002075754;1144;23;11,96131828;536,0833333;143,9840844;-1327,738892;1327,738892;0;11,96131828
Hortikultura;Cabai Rawit;Kepulauan Bangka Belitung;2026;2;0,36542178;5046,08;648,7077778;8,500663572;15122,22656;8,500663572;199,6826559;0,002028603;1166;25;8,366436755;708,0366667;183,1945029;4081,24707;4081,24707;0;8,366436755
Hortikultura;Cabai Rawit;Kepulauan Riau;2026;2;0,36542178;6027,8;222,43;6,436926881;7764,781738;6,436926881;28,81618067;0,001897026;1237;28;16,96960806;427,4166667;203,64724;-2948,332031;2948,332031;0;16,96960806
Hortikultura;Cabai Rawit;Lampung;2026;2;0,36542178;47341,95;2066,911111;6,094168404;150919,875;6,094168404;218,7867737;0,005501799;689;6;16,73999152;3177,313333;872,6365611;29640,93164;29640,93164;20584,53011;16,73999152
Hortikultura;Cabai Rawit;Maluku;2026;2;0,36542178;6145,49;1081,836667;3,906301862;-5400,294434;3,906301862;-187,8741066;0,00169442;1456;33;13,36305886;460,5833333;187,4670967;-1591,982788;1591,982788;-9812,147157;13,36305886
Hortikultura;Cabai Rawit;Maluku Utara;2026;2;0,36542178;8960,61;900,8577778;4,218976136;-3040,629883;4,218976136;-133,9332912;0,001762232;1355;31;39,88822692;232,7033333;105,9974856;-3406,623047;3406,623047;0;39,88822692
Hortikultura;Cabai Rawit;Nusa Tenggara Barat;2026;2;0,36542178;34189,22;7790,16;9,868308207;19607,60156;9,868308207;-42,64975462;0,003285177;900;13;22,21808132;1622,536667;4430,324989;13297,46484;13297,46484;485,3616219;22,21808132
Hortikultura;Cabai Rawit;Nusa Tenggara Timur;2026;2;0,36542178;4407,93;1734,773333;6,472595709;16823,76172;6,472595709;281,6703468;0,002080434;1139;22;11,51725347;382,6333333;2688,041256;10805,77246;10805,77246;3553,643507;11,51725347
Hortikultura;Cabai Rawit;Papua;2026;2;0,36542178;422,62;669,4144444;4,500702691;-2417,772461;4,500702691;-672,0913494;0,001698707;1450;32;8,204308874;84,65;56,06020022;923,2772217;923,2772217;9517,471059;8,204308874
Hortikultura;Cabai Rawit;Papua Barat;2026;2;0,36542178;4400,09;478,0711111;4,737398728;3185,68457;4,737398728;-27,59955887;0,001804448;1301;30;21,82102919;175,7433333;1031,907052;-3500,249023;3500,249023;-3914,098473;21,82102919
Hortikultura;Cabai Rawit;Riau;2026;2;0,36542178;26120,77;1118,311111;5,863187456;110885,6484;5,863187456;324,5114077;0,004219609;783;8;12,92881077;1960,41;726,8972311;61510,27734;61510,27734;0;12,92881077
Hortikultura;Cabai Rawit;Sulawesi Barat;2026;2;0,36542178;32504,79;4612,821111;0,757324288;-960,2862549;0,757324288;-102,9542915;0,002662636;985;15;18,15246681;1936,186667;280,18745;-3738,172852;3738,172852;-6323,373227;18,15246681
Hortikultura;Cabai Rawit;Sulawesi Selatan;2026;2;0,36542178;85676,34;5944,973333;5,265351472;32420,64844;5,265351472;-62,15915802;0,005363413;699;7;14,16823636;6610,46;72304,13015;28606,93164;28606,93164;-59,62027615;14,16823636
Hortikultura;Cabai Rawit;Sulawesi Tengah;2026;2;0,36542178;65984,55;3107,098889;7,379715483;1907,722656;7,379715483;-97,10883433;0,004054895;809;11;15,75434178;4392,92;1025,561978;2858,744385;2858,744385;317,4222905;15,75434178
Hortikultura;Cabai Rawit;Sulawesi Tenggara;2026;2;0,36542178;17941,71;1465,586667;2,85142124;3447,693115;2,85142124;-80,78392129;0,002061452;1151;24;12,05600769;1323,083333;602,2240656;1654,62561;1654,62561;451161,5301;12,05600769
Hortikultura;Cabai Rawit;Sulawesi Utara;2026;2;0,36542178;22444,09;4163,143333;3,823352372;11776,19824;3,823352372;-47,53096141;0,00246491;1016;20;13,88923042;1804,66;63852,92196;-810,4784546;810,4784546;-101,171197;13,88923042
Hortikultura;Cabai Rawit;Sumatera Barat;2026;2;0,36542178;123114,67;3167,415556;8,342637021;56421,25391;8,342637021;-54,17178643;0,007278675;583;5;16,84435466;5168,016667;37920,68661;53967,5625;53967,5625;121,6128445;16,84435466
Hortikultura;Cabai Rawit;Sumatera Selatan;2026;2;0,36542178;57948,97;1811,235556;4,680654476;34642,71094;4,680654476;-40,21859071;0,003957663;820;12;11,16376286;5509,353333;1027,679117;18748,71875;18748,71875;1944,942965;11,16376286
Hortikultura;Cabai Rawit;Sumatera Utara;2026;3;0,36542178;115242,49;6759,47;12,68106165;101838,125;12,68106165;-11,6314434;0,007459364;574;4;17,41013235;6527,903333;186703,4421;107880,8672;107880,8672;-23,78655279;17,41013235
Perkebunan;Cengkeh;Aceh;2026;2;0,302036075;7992,547333;25276;602,5555556;9596,00293;602,5555556;20,06188427;0,017063415;353;6;23,67709924;338,8974122;30383,42387;119558,1563;119558,1563;266,7864049;23,67709924
Perkebunan;Cengkeh;Bali;2026;2;0,302036075;393,2806667;15494,22222;157;655,8859253;157;66,77298959;0,005689219;669;29;11,25109419;36,24285222;43581,76071;108445,2969;108445,2969;98,09233022;11,25109419
Perkebunan;Cengkeh;Banten;2026;2;0,302036075;24,47266667;12916,11111;416,4444444;4798,48291;416,4444444;19507,51959;0,011595981;454;15;8,938069923;1,989236667;30647,33667;108445,2969;108445,2969;137,1708882;8,938069923
Perkebunan;Cengkeh;Bengkulu;2026;2;0,302036075;2,927;1384,222222;284,6666667;3886,234619;284,6666667;132671,9378;0,00781109;554;26;6,799321749;2,358167778;22270,17458;32218,85547;32218,85547;325,7288659;6,799321749
Perkebunan;Cengkeh;Daerah Istimewa Yogyakarta;2026;2;0,302036075;128,9486667;3109,333333;385,2222222;6507,938965;385,2222222;4946,922262;0,010444466;477;20;18,36925303;8,222605556;34783,97262;126447,9141;126447,9141;266,5821842;18,36925303
Perkebunan;Cengkeh;Daerah Khusus Ibukota Jakarta;2026;3;0,302036075;9,323666667;0;0;-2889,11377;0;-31086,88395;0,0016772;1476;34;6,34725579;1,549083333;24930,54514;-1334,141479;1334,141479;-123,21106;6,34725579
Perkebunan;Cengkeh;Gorontalo;2026;2;0,302036075;68,4;13578,33333;347;4611,811035;347;6642,413794;0,009894985;490;23;23,74851904;2,449332222;26650,24614;13150,69922;13150,69922;349,5178696;23,74851904
Perkebunan;Cengkeh;Jambi;2026;2;0,302036075;77,10533333;203,2222222;366,1111111;16318,91406;366,1111111;21064,44266;0,009955025;488;21;8,055716115;7,241163333;18056,12362;35847,05469;35847,05469;477,2845656;8,055716115
Perkebunan;Cengkeh;Jawa Barat;2026;1;0,302036075;6879,551667;33926,11111;453,1111111;72323,375;453,1111111;951,2803523;0,01454914;398;8;20,65922316;357,63954;449600,371;702345,75;702345,75;55,16463893;20,65922316
Perkebunan;Cengkeh;Jawa Tengah;2026;2;0,302036075;33588,7;33954,55556;265,7777778;94355,35156;265,7777778;180,9139727;0,011090182;466;17;28,46994371;758,4668111;1778,206296;21101,47656;21101,47656;-53,87453755;28,46994371
Perkebunan;Cengkeh;Jawa Timur;2026;4;0,302036075;38263,12133;37728,33333;395,7777778;110251,1875;395,7777778;188,1395549;0,014170121;401;10;14,71613118;2208,560514;1460182,874;1032397,063;1032397,063;-31,54283355;14,71613118
Perkebunan;Cengkeh;Kalimantan Barat;2026;2;0,302036075;313,5373333;866;509,2222222;9512,549805;509,2222222;2933,944859;0,013655592;415;11;13,16991866;23,93280333;28275,43912;55485,16016;55485,16016;627,6496108;13,16991866
Perkebunan;Cengkeh;Kalimantan Selatan;2026;2;0,302036075;238,896;315,7777778;182,6666667;2908,449463;182,6666667;1117,454232;0,005194969;714;31;9,730182809;23,39009;26545,91058;30955,47266;30955,47266;521,6227568;9,730182809
Perkebunan;Cengkeh;Kalimantan Tengah;2026;3;0,302036075;134,0816667;5,333333333;0;1283,641479;0;857,3579382;0,001748613;1384;33;27,55551;4,624458889;29877,04466;13833,93164;13833,93164;288,6795098;27,55551
Perkebunan;Cengkeh;Kalimantan Timur;2026;2;0,302036075;212,6093333;7;387,2222222;6490,907715;387,2222222;2952,974022;0,010469141;476;19;7,359512553;30,36488222;25189,86844;28090,25977;28090,25977;451,9872917;7,359512553
Perkebunan;Cengkeh;Kalimantan Utara;2026;2;0,302036075;5,595;155,4444444;388,1111111;3668,791992;388,1111111;65472,68976;0,010485031;475;18;10,15730718;0,29486;26345,86031;28254,25781;28254,25781;308,2441891;10,15730718
Perkebunan;Cengkeh;Kepulauan Bangka Belitung;2026;2;0,302036075;16,72;9,333333333;317,5555556;2573,251221;317,5555556;15290,2585;0,00864731;522;24;13,84939503;1,296956667;24728,14564;12282,42188;12282,42188;522,0626567;13,84939503
Perkebunan;Cengkeh;Kepulauan Riau;2026;2;0,302036075;9,433333333;15773,22222;281,3333333;-3985,163086;281,3333333;-42345,54508;0,00844511;528;25;18,8877612;0,499267778;9310,085923;11472,41895;11472,41895;977,0784886;18,8877612
Perkebunan;Cengkeh;Lampung;2026;2;0,302036075;1702,448;8207,777778;427;24444,62891;427;1335,851721;0,011714482;453;14;74,43613118;25,02962556;18107,33107;214203,4219;214203,4219;718,1997121;74,43613118
Perkebunan;Cengkeh;Maluku;2026;2;0,302036075;348,991;46001,77778;657,4444444;-13760,49805;657,4444444;-4042,937797;0,020237756;307;4;22,02033341;15,17888;28895,04805;5190,280273;5190,280273;-4,896660744;22,02033341
Perkebunan;Cengkeh;Maluku Utara;2026;4;0,302036075;40,115;26368,44444;364,8888889;-1401,416992;364,8888889;-3593,498672;0,011465301;459;16;10,34112492;3,178647778;29531,96284;23982,86914;23982,86914;412,9555504;10,34112492
Perkebunan;Cengkeh;Nusa Tenggara Barat;2026;2;0,302036075;628,7033333;2843,777778;185,3333333;10678,57813;185,3333333;1598,508272;0,005347227;701;30;23,94177312;26,9861;134832,8058;128592,6328;128592,6328;-23,07905259;23,94177312
Perkebunan;Cengkeh;Nusa Tenggara Timur;2026;2;0,302036075;1400,639;19445,44444;425,4444444;9705,239258;425,4444444;592,9151093;0,012267541;441;12;11,89959751;104,9416711;46336,57982;131751,1719;131751,1719;112,1814323;11,89959751
Perkebunan;Cengkeh;Papua;2026;2;0,302036075;36,85533333;191;280,3333333;6136,413086;280,3333333;16550,00023;0,00769879;563;27;135,9964821;0,893126667;12894,8817;15750,5498;15750,5498;1091,712763;135,9964821
Perkebunan;Cengkeh;Papua Barat;2026;2;0,302036075;502,0236667;79,33333333;249,4444444;-348,0488892;249,4444444;-169,3291795;0,006876551;607;28;35,00611453;5,068173333;30172,9999;6568,70166;6568,70166;-10,91284292;35,00611453
Perkebunan;Cengkeh;Riau;2026;3;0,302036075;620,6323333;0;0;3395,887695;0;447,1657716;0,001784501;1319;32;69,46601315;8,785261111;21573,89054;9580,085938;9580,085938;-31,13505375;69,46601315
Perkebunan;Cengkeh;Sulawesi Barat;2026;2;0,302036075;262,9403333;3919,222222;535,3333333;-2103,391602;535,3333333;-899,9501541;0,014341335;399;9;19,6308851;13,61626444;31823,558;114355,8828;114355,8828;167,8298195;19,6308851
Perkebunan;Cengkeh;Sulawesi Selatan;2026;4;0,302036075;33648,18467;69158,33333;511,8888889;10305,85059;511,8888889;-69,37174862;0,02061096;304;3;21,42507119;1581,177491;70911,41937;95841,91406;95841,91406;-9,998994024;21,42507119
Perkebunan;Cengkeh;Sulawesi Tengah;2026;1;0,302036075;132,2553333;77337,88889;441,1111111;-12005,36426;441,1111111;-9177,414086;0,020729701;301;2;7,134005327;17,37822222;25422,09297;26980,76563;26980,76563;75,35523186;7,134005327
Perkebunan;Cengkeh;Sulawesi Tenggara;2026;2;0,302036075;547,4073333;34912,66667;583,7777778;4351,25293;583,7777778;694,883931;0,01741299;346;5;9,857392484;52,73720667;27526,67255;43301,31641;43301,31641;146,2964729;9,857392484
Perkebunan;Cengkeh;Sulawesi Utara;2026;1;0,302036075;42,751;72847,11111;135;-1529,925781;135;-3678,690045;0,016522533;369;7;48,26594331;1,267755556;30806,12607;6400,576172;6400,576172;-49,26836236;48,26594331
