subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;silhouette_score_komoditas;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;prediksi_produktivitas_2026
Hortikultura;Ketimun;Gorontalo;2026;230,9766667;21,66666667;1;0,290538337;633,8703556;4431,944824;4431,944824;7979,640667;2747,437778;3,115497801;8911,143555;3,115497801;11,67349417;0,000910872;1031;20;230,9766667
Hortikultura;Kubis;Gorontalo;2026;0;0;2;0,413477616;0;672,9697876;672,9697876;8726,049667;1811,235556;4,680654476;8783,519531;4,680654476;0,658601163;0,000829684;1043;21;0
Hortikultura;Mangga;Gorontalo;2026;9,07531098;291,6633333;1;0,300329066;2858,079904;1936,179199;1936,179199;7238,624333;1260,92;5,595412068;7089,370117;5,595412068;-2,061914105;0,000690903;1068;22;9,07531098
Hortikultura;Manggis;Gorontalo;2026;4,488994283;1,562222222;1;0,280737839;11,97806;292,0215759;292,0215759;6399,302;442,7144444;14,87522523;5815;14,87522523;-9,130714569;0,000669139;1074;23;4,488994283
Hortikultura;Nanas;Gorontalo;2026;271,5271314;0,895008889;4;0,303966619;248,9950678;6395,248535;6395,248535;6773,721333;1118,311111;5,863187456;6671,620605;5,863187456;-1,507306292;0,000655117;1079;24;271,5271314
Hortikultura;Nangka;Gorontalo;2026;11,64235396;66,75111111;1;0,306945405;850,6343168;496,6637268;496,6637268;5455,753667;868,9733333;6,229999372;4338,726074;6,229999372;-20,47430402;0,000524526;1112;25;11,64235396
Hortikultura;Pepaya;Gorontalo;2026;68,25083832;11,70844444;1;0,3791048;941,1990889;1364,457275;1364,457275;5075,681667;648,7077778;8,500663572;4024,421387;8,500663572;-20,71170631;0,000510239;1119;26;68,25083832
Hortikultura;Rambutan;Gorontalo;2026;12,26859334;117,3777778;1;0,326269996;1472,226264;674,6791382;674,6791382;4111,677333;1465,586667;2,85142124;3408,216553;2,85142124;-17,10885178;0,000499147;1126;27;12,26859334
Hortikultura;Salak;Gorontalo;2026;156,4260308;0,477333333;3;0,416541486;58,60454556;847,5982056;847,5982056;4105,865667;1081,836667;3,906301862;3399,199463;3,906301862;-17,21113795;0,000461871;1141;28;156,4260308
Hortikultura;Semangka;Gorontalo;2026;151,0344444;27,84444444;1;0,288071912;1280,619092;2001,834351;2001,834351;3542,610333;900,8577778;4,218976136;3532,053467;4,218976136;-0,297996831;0,000439952;1151;29;151,0344444
Hortikultura;Tomat;Gorontalo;2026;94,11444444;592,1977778;2;0,397771496;5842,132446;4694,748047;4694,748047;3280,601667;377,3544444;8,151535565;2459,907471;8,151535565;-25,0165756;0,00039863;1172;30;94,11444444
Hortikultura;Wortel;Gorontalo;2026;0;0;1;0,461177431;0;800,2332764;800,2332764;3436,593667;669,4144444;4,500702691;2768,346924;4,500702691;-19,44503214;0,000393752;1173;31;0
Hortikultura;Alpukat;Jambi;2026;296,7322222;3093,385556;2;0,315684648;61405,0033;51765,63672;51765,63672;2803,137667;478,0711111;4,737398728;1757,848022;4,737398728;-37,28998603;0,000332314;1205;32;296,7322222
Hortikultura;Bawang Merah;Jambi;2026;81,94666667;1872,966667;4;0,351342382;17370,19091;18323,67188;18323,67188;1501,852333;222,43;6,436926881;627,6984863;6,436926881;-58,20504637;0,000274724;1250;33;81,94666667
Hortikultura;Buncis;Jambi;2026;122,25;515,3666667;3;0,313313921;7156,584099;6538,46875;6538,46875;13,985;6,075555556;1,926176137;-1568,693726;1,926176137;-11316,97337;0,000114344;1322;34;122,25
Hortikultura;Cabai Rawit;Jambi;2026;18,31442236;1602,487778;3;0,366125458;28730,96304;28309,24805;28309,24805;496259,47;21350,49667;24,38255575;514282,1563;24,38255575;3,631706262;0,03491875;132;1;18,31442236
Hortikultura;Durian;Jambi;2026;16,26522328;2026,016667;2;0,297046471;31492,99994;29802,96875;29802,96875;190735,36;15763,35;12,36961078;181607,2031;12,36961078;-4,785770648;0,013338741;345;2;16,26522328
Hortikultura;Jeruk Besar;Jambi;2026;8,055716115;7,241163333;4;0,336452575;82,12027111;109,6887207;109,6887207;121759,15;12132,06;11,14083313;140432,5313;11,14083313;15,33632688;0,0094574;428;3;8,055716115
Hortikultura;Kentang;Jambi;2026;182,1711111;8984,777778;4;0,436074795;209763,5765;216918,3906;216918,3906;115242,49;6527,903333;17,41013235;124227,9141;17,41013235;7,796971466;0,008464544;453;4;182,1711111
Hortikultura;Ketimun;Jambi;2026;70,44333333;862,8377778;1;0,290538337;7181,546029;5841,914063;5841,914063;123114,67;5168,016667;16,84435466;111861,0938;16,84435466;-9,140727299;0,008313469;457;5;70,44333333
Hortikultura;Kubis;Jambi;2026;268,4177778;3037,111111;4;0,413477616;79484,5066;122693,7031;122693,7031;85676,34;6610,46;14,16823636;94872,01563;14,16823636;10,73303975;0,006478239;530;6;268,4177778
Hortikultura;Mangga;Jambi;2026;10,16199206;624,8777778;1;0,300329066;6851,071783;5857,07373;5857,07373;65984,55;4392,92;15,75434178;68551,78125;15,75434178;3,890655085;0,004849957;593;7;10,16199206
Hortikultura;Manggis;Jambi;2026;23,18124397;611,26;4;0,280737839;13983,66973;12777,41406;12777,41406;65537,67;3961,826667;19,51316386;68595,20313;19,51316386;4,665306418;0,004828922;596;8;23,18124397
Hortikultura;Nanas;Jambi;2026;243,1242884;671,8585067;4;0,303966619;138693,0989;173772,5313;173772,5313;62438,48;3958,363333;16,31710304;65525,76563;16,31710304;4,944523994;0,004613565;611;9;243,1242884
Hortikultura;Nangka;Jambi;2026;16,27643231;953,0344444;1;0,306945405;15549,10407;14939,2666;14939,2666;57948,97;5509,353333;11,16376286;62757,57031;11,16376286;8,297990995;0,00442726;623;10;16,27643231
Hortikultura;Pepaya;Jambi;2026;89,72487747;199,2334444;1;0,3791048;18800,36062;14896,22363;14896,22363;47341,95;3177,313333;16,73999152;47576,49609;16,73999152;0,495429727;0,003476986;688;11;89,72487747
Hortikultura;Rambutan;Jambi;2026;3,890040195;2284,67;1;0,326269996;9246,674601;9438,820313;9438,820313;39208,83;3300,81;13,39896216;39728,03125;13,39896216;1,324194703;0,002938222;743;12;3,890040195
Hortikultura;Salak;Jambi;2026;185,7196899;25,01833333;3;0,416541486;4736,510138;6354,595703;6354,595703;34189,22;1622,536667;22,21808132;35122,32422;22,21808132;2,729235176;0,002590569;785;13;185,7196899
Hortikultura;Semangka;Jambi;2026;116,4788889;577,2777778;1;0,288071912;6921,384464;7389,040039;7389,040039;33063,65;2129,69;17,16637062;35802,70313;17,16637062;8,284182554;0,002568081;787;14;116,4788889
Hortikultura;Tomat;Jambi;2026;412,3377778;1235,397778;4;0,397771496;57127,42702;43730,44531;43730,44531;32504,79;1936,186667;18,15246681;33259,44922;18,15246681;2,321686185;0,002461977;804;15;412,3377778
Hortikultura;Wortel;Jambi;2026;185,2555556;678,7777778;3;0,461177431;14248,52357;14135,49121;14135,49121;29108,34;2594,12;13,4831641;34216,13281;13,4831641;17,54752354;0,002391763;808;16;185,2555556
Hortikultura;Alpukat;Jawa Barat;2026;132,5277778;10350,79222;2;0,315684648;205566,4496;189339,4531;189339,4531;29606,81;2026,016667;16,26522328;29802,96875;16,26522328;0,662546049;0,002245339;827;17;132,5277778
Hortikultura;Bawang Merah;Jawa Barat;2026;111,7255556;17011,37556;3;0,351342382;196893,1578;180930,0313;180930,0313;26120,77;1960,41;12,92881077;28001,68359;12,92881077;7,200835174;0,002054043;851;18;111,7255556
Hortikultura;Buncis;Jawa Barat;2026;169,8977778;4558,45;2;0,313313921;79094,35048;83617,48438;83617,48438;22444,09;1804,66;13,88923042;29165,66992;13,88923042;29,94810626;0,001980514;864;19;169,8977778
Hortikultura;Cabai Rawit;Jawa Barat;2026;12,97466174;12548,37667;3;0,366125458;167984,6649;180073,625;180073,625;22282,01;1542,886667;13,14532703;24326,80859;13,14532703;9,176903671;0,001790328;895;20;12,97466174
Hortikultura;Durian;Jawa Barat;2026;11,14083313;12132,06;4;0,297046471;131274,3307;140432,5313;140432,5313;17941,71;1323,083333;12,05600769;15070,46191;12,05600769;-16,00320196;0,001327032;951;21;11,14083313
Hortikultura;Jeruk Besar;Jawa Barat;2026;20,65922316;357,63954;4;0,336452575;7336,555525;7080,22168;7080,22168;8960,61;232,7033333;39,88822692;7946,166016;39,88822692;-11,32114872;0,001208851;976;22;20,65922316
Hortikultura;Kentang;Jawa Barat;2026;220,5288889;10996,32222;4;0,436074795;307129,8341;237399,1719;237399,1719;13154,27;1499,493333;9,54188135;14661,35645;9,54188135;11,45701316;0,001155996;987;23;220,5288889
Hortikultura;Ketimun;Jawa Barat;2026;174,0433333;7082,188889;2;0,290538337;138362,9256;141769,4844;141769,4844;10873,32;1987,243333;5,780880232;9671,855469;5,780880232;-11,04965669;0,000938357;1028;24;174,0433333
Hortikultura;Kubis;Jawa Barat;2026;217,6933333;10484,60444;1;0,413477616;230766,4539;240764,875;240764,875;8491,91;1253;7,75651845;8676,236328;7,75651845;2,170610948;0,000790968;1047;25;217,6933333
Hortikultura;Mangga;Jawa Barat;2026;12,70000902;35685,28667;3;0,300329066;451885,2994;470556,8125;470556,8125;6027,8;427,4166667;16,96960806;5860,513672;16,96960806;-2,775246825;0,000690861;1069;26;12,70000902
Hortikultura;Manggis;Jawa Barat;2026;10,22262241;9617,314444;2;0,280737839;88635,14913;106092,9141;106092,9141;5425,99;308,98;18,90082396;4158,109375;18,90082396;-23,36680726;0,000656996;1077;27;10,22262241
Hortikultura;Nanas;Jawa Barat;2026;150,8095447;1130,615653;3;0,303966619;172243,7237;166842,875;166842,875;4400,09;175,7433333;21,82102919;2738,119141;21,82102919;-37,77129239;0,000655148;1078;28;150,8095447
Hortikultura;Nangka;Jawa Barat;2026;14,32084034;6874,63;3;0,306945405;84105,22055;104533,5703;104533,5703;6145,49;460,5833333;13,36305886;5815;13,36305886;-5,377764832;0,000644011;1081;29;14,32084034
Hortikultura;Pepaya;Jawa Barat;2026;85,5946268;1250,448667;3;0,3791048;104617,5253;106104,5781;106104,5781;6127,44;536,0833333;11,96131828;5792,318359;11,96131828;-5,469194976;0,000628527;1084;30;85,5946268
Hortikultura;Rambutan;Jawa Barat;2026;9,917223088;16950,15667;2;0,326269996;162350,0078;184951,9844;184951,9844;5046,08;708,0366667;8,366436755;5035,03418;8,366436755;-0,218899033;0,000546388;1107;31;9,917223088
Hortikultura;Salak;Jawa Barat;2026;29,25644777;523,5741667;3;0,416541486;17063,28511;17320,09961;17320,09961;4407,93;382,6333333;11,51725347;3023,611084;11,51725347;-31,40519282;0,000486794;1130;32;29,25644777
Hortikultura;Semangka;Jawa Barat;2026;163,3233333;441,9066667;1;0,288071912;7461,622664;8587,930664;8587,930664;239,13;21,12666667;12,20931779;578,0314331;12,20931779;141,7226752;0,000362397;1188;33;163,3233333
Hortikultura;Tomat;Jawa Barat;2026;275,9255556;9682,228889;1;0,397771496;268958,845;291430,4375;291430,4375;422,62;84,65;8,204308874;442,4090576;8,204308874;4,682470687;0,000283593;1245;34;275,9255556
Hortikultura;Wortel;Jawa Barat;2026;189,6911111;5546,997778;2;0,461177431;134173,1016;125449,9219;125449,9219;36,85533333;0,893126667;135,9964821;1242,811768;135,9964821;3272,135469;0,003327726;706;1;189,6911111
Hortikultura;Alpukat;Jawa Tengah;2026;200,2033333;5958,215556;1;0,315684648;173849,6595;75373,44531;75373,44531;38263,12133;2208,560514;14,71613118;36253,4375;14,71613118;-5,252273634;0,002753914;762;2;200,2033333
Hortikultura;Bawang Merah;Jawa Tengah;2026;108,7555556;49970,72;2;0,351342382;530366,0954;533438,1875;533438,1875;33648,18467;1581,177491;21,42507119;35122,32422;21,42507119;4,381037392;0,002567413;789;3;108,7555556
Hortikultura;Buncis;Jawa Tengah;2026;110,1777778;2718,534444;2;0,313313921;28568,88972;35084,14063;35084,14063;1702,448;25,02962556;74,43613118;1489,530518;74,43613118;-12,50654836;0,001837805;886;4;110,1777778
Hortikultura;Cabai Rawit;Jawa Tengah;2026;9,265604986;26781,16556;3;0,366125458;251342,7338;260972,25;260972,25;22181,92933;758,4668111;28,46994371;21455,41602;28,46994371;-3,275248545;0,001778786;896;5;9,265604986
Hortikultura;Durian;Jawa Tengah;2026;12,36961078;15763,35;3;0,297046471;190699,2672;181607,2031;181607,2031;620,6323333;8,785261111;69,46601315;423,9888916;69,46601315;-31,6843695;0,001709403;903;6;12,36961078
Hortikultura;Jeruk Besar;Jawa Tengah;2026;28,46994371;758,4668111;2;0,336452575;21310,38685;21455,41602;21455,41602;42,751;1,267755556;48,26594331;742,1719971;48,26594331;1636,034238;0,001198994;981;7;28,46994371
Hortikultura;Kentang;Jawa Tengah;2026;169,2066667;16140,64;4;0,436074795;423039,798;301418,375;301418,375;308,222;7,719776667;40,55995314;2020,182617;40,55995314;555,4310261;0,001028636;1015;8;169,2066667
Hortikultura;Ketimun;Jawa Tengah;2026;104,94;2560,771111;1;0,290538337;27012,96085;32550,05078;32550,05078;7992,547333;338,8974122;23,67709924;7646,695313;23,67709924;-4,32718139;0,000889209;1033;9;104,94
Hortikultura;Kubis;Jawa Tengah;2026;165,8966667;11188,71222;1;0,413477616;232967,3333;196821,5938;196821,5938;502,0236667;5,068173333;35,00611453;371,8080139;35,00611453;-25,93815021;0,000878376;1036;10;165,8966667
Hortikultura;Mangga;Jawa Tengah;2026;12,04759089;47787,52667;3;0,300329066;537222,4866;607877,625;607877,625;6879,551667;357,63954;20,65922316;7080,22168;20,65922316;2,916905385;0,000800769;1046;11;12,04759089
Hortikultura;Manggis;Jawa Tengah;2026;16,57703895;2466,886667;4;0,280737839;55599,97538;37468,51953;37468,51953;134,0816667;4,624458889;27,55551;506,4917908;27,55551;277,7487283;0,000703436;1065;12;16,57703895
Hortikultura;Nanas;Jawa Tengah;2026;112,0003749;2511,814329;3;0,303966619;306435,095;343004,125;343004,125;628,7033333;26,9861;23,94177312;506,4917908;23,94177312;-19,43866623;0,000620121;1087;13;112,0003749
Hortikultura;Nangka;Jawa Tengah;2026;15,31682829;10272,2;2;0,306945405;166436,5226;166571,9844;166571,9844;68,4;2,449332222;23,74851904;506,4917908;23,74851904;640,4850742;0,000614819;1090;14;15,31682829
Hortikultura;Pepaya;Jawa Tengah;2026;97,62014052;1324,106889;3;0,3791048;126372,211;117731,7656;117731,7656;348,991;15,17888;22,02033341;506,4917908;22,02033341;45,13033023;0,000575338;1103;15;97,62014052
Hortikultura;Rambutan;Jawa Tengah;2026;9,520446226;15157,74556;2;0,326269996;143389,6149;159505,1875;159505,1875;262,9403333;13,61626444;19,6308851;506,4917908;19,6308851;92,62613094;0,000520915;1115;16;9,520446226
Hortikultura;Salak;Jawa Tengah;2026;29,96362496;10541,77083;2;0,416541486;438552,5171;412356,8125;412356,8125;9,433333333;0,499267778;18,8877612;506,4917908;18,8877612;5269,170927;0,000504028;1123;17;29,96362496
Hortikultura;Semangka;Jawa Tengah;2026;179,8988889;3350,768889;1;0,288071912;64306,43864;60081,84375;60081,84375;128,9486667;8,222605556;18,36925303;506,4917908;18,36925303;292,7855975;0,000492479;1128;18;179,8988889
Hortikultura;Tomat;Jawa Tengah;2026;194,9933333;5002,018889;4;0,397771496;106168,8315;101560,6563;101560,6563;16,72;1,296956667;13,84939503;460,9784546;13,84939503;2657,048173;0,000393088;1174;19;194,9933333
Hortikultura;Wortel;Jawa Tengah;2026;178,8855556;7778,44;2;0,461177431;174625,5521;150358,5156;150358,5156;313,5373333;23,93280333;13,16991866;460,9784546;13,16991866;47,02506068;0,000379222;1177;20;178,8855556
Hortikultura;Alpukat;Jawa Timur;2026;134,4966667;8980,635556;2;0,315684648;176509,5018;264203,8438;264203,8438;1400,639;104,9416711;11,89959751;520,4854126;11,89959751;-62,83943167;0,000362008;1189;21;134,4966667
Hortikultura;Bawang Merah;Jawa Timur;2026;91,98888889;52266,14778;2;0,351342382;503803,258;493780,8438;493780,8438;212,749;12,41617;13,11698922;-306,534668;13,11698922;-244,0827773;0,000360231;1191;22;91,98888889
Hortikultura;Buncis;Jawa Timur;2026;121,5411111;2065,182222;2;0,313313921;31163,19587;38328,76953;38328,76953;75,98133333;6,835908889;11,56517043;519,6651001;11,56517043;583,9378533;0,000347714;1197;23;121,5411111
Hortikultura;Cabai Rawit;Jawa Timur;2026;7,232633094;79478,08556;2;0,366125458;583157,3736;633147,375;633147,375;393,2806667;36,24285222;11,25109419;519,6651001;11,25109419;32,13593857;0,000342126;1200;24;7,232633094
Hortikultura;Durian;Jawa Timur;2026;24,38255575;21350,49667;3;0,297046471;528366,1201;514282,1563;514282,1563;40,115;3,178647778;10,34112492;794,8287964;10,34112492;1881,375536;0,000332013;1206;25;24,38255575
Hortikultura;Jeruk Besar;Jawa Timur;2026;14,71613118;2208,560514;2;0,336452575;43565,97948;36253,4375;36253,4375;5,595;0,29486;10,15730718;438,2977295;10,15730718;7733,73958;0,000317899;1217;26;14,71613118
Hortikultura;Kentang;Jawa Timur;2026;240,5911111;12481,53667;4;0,436074795;344265,664;336857,8438;336857,8438;547,4073333;52,73720667;9,857392484;519,6651001;9,857392484;-5,067932332;0,000316031;1219;27;240,5911111
Hortikultura;Ketimun;Jawa Timur;2026;187,6744444;2745,255556;1;0,290538337;51170,35492;54789,76563;54789,76563;238,896;23,39009;9,730182809;519,6651001;9,730182809;117,5277527;0,000312528;1221;28;187,6744444
Hortikultura;Kubis;Jawa Timur;2026;209,2222222;9448,036667;1;0,413477616;263900,7768;241868,375;241868,375;24,47266667;1,989236667;8,938069923;456,8910217;8,938069923;1766,944162;0,000295763;1233;29;209,2222222
Hortikultura;Mangga;Jawa Timur;2026;15,79439466;93910,3;4;0,300329066;1465308,854;1446203,625;1446203,625;77,10533333;7,241163333;8,055716115;109,6887207;8,055716115;42,25827963;0,000268878;1253;30;15,79439466
Hortikultura;Manggis;Jawa Timur;2026;14,62279536;5207,863333;2;0,280737839;73084,38929;72739,07031;72739,07031;212,6093333;30,36488222;7,359512553;384,0429077;7,359512553;80,6331367;0,000266236;1254;31;14,62279536
Hortikultura;Nanas;Jawa Timur;2026;72,58733134;5625,117293;2;0,303966619;354959,4406;401743,7813;401743,7813;132,2553333;17,37822222;7,134005327;384,0429077;7,134005327;190,3799023;0,000262354;1257;32;72,58733134
Hortikultura;Nangka;Jawa Timur;2026;14,81115152;11842,63667;2;0,306945405;172359,1808;219912,2656;219912,2656;9,323666667;1,549083333;6,34725579;384,0429077;6,34725579;4019,011559;0,000249849;1263;33;14,81115152
Hortikultura;Pepaya;Jawa Timur;2026;188,1478611;1745,512222;4;0,3791048;318226,7385;301909,875;301909,875;2,927;2,358167778;6,799321749;109,6887207;6,799321749;3647,479354;0,000247201;1267;34;188,1478611
Hortikultura;Rambutan;Jawa Timur;2026;9,897445049;14238,36667;2;0,326269996;159300,2557;167249,0156;167249,0156;321934,0627;12481,53667;240,5911111;336857,8438;240,5911111;4,635663887;0,023572653;202;1;9,897445049
Hortikultura;Salak;Jawa Timur;2026;125,9487887;3037,391833;2;0,416541486;393898,8162;384240,6563;384240,6563;274431,3067;16140,64;169,2066667;301418,375;169,2066667;9,833815486;0,020543102;234;2;125,9487887
Hortikultura;Semangka;Jawa Timur;2026;180,0033333;6043,375556;2;0,288071912;113690,2434;121709,8125;121709,8125;249382,2667;10996,32222;220,5288889;237399,1719;220,5288889;-4,805111026;0,017849256;262;3;180,0033333
Hortikultura;Tomat;Jawa Timur;2026;214,5744444;5036,136667;4;0,397771496;107744,2598;138557,3125;138557,3125;169580,74;8984,777778;182,1711111;216918,3906;182,1711111;27,91452061;0,014238461;332;4;214,5744444
Hortikultura;Wortel;Jawa Timur;2026;181,5622222;5085,517778;2;0,461177431;89983,33436;101593,7109;101593,7109;141550,9613;7235,205556;192,2788889;141100,625;192,2788889;-0,318144313;0,011003929;400;5;181,5622222
Hortikultura;Alpukat;Kalimantan Barat;2026;256,6133333;92,48444444;1;0,315684648;4394,71588;5521,402344;5521,402344;70844,79267;3322,277778;192,1355556;109651,0703;192,1355556;54,77647147;0,007965468;469;6;256,6133333
Hortikultura;Bawang Merah;Kalimantan Barat;2026;22,49666667;25,34333333;4;0,351342382;131,7912833;313,5062866;313,5062866;69200,86667;4387,411111;139,4788889;126482,1094;139,4788889;82,77532561;0,007863552;475;7;22,49666667
Hortikultura;Buncis;Kalimantan Barat;2026;22,10888889;458,58;3;0,313313921;1904,141546;810,6620483;810,6620483;24352,18167;1290,827778;187,9377778;60861,1875;187,9377778;149,9208832;0,005638394;563;8;22,10888889
Hortikultura;Cabai Rawit;Kalimantan Barat;2026;3,115497801;2747,437778;4;0,366125458;9115,908931;8911,143555;8911,143555;916,8333333;67,16666667;153,1022222;-804,1013184;153,1022222;-187,7041976;0,003738556;665;9;3,115497801
Hortikultura;Durian;Kalimantan Barat;2026;13,39896216;3300,81;2;0,297046471;45652,78421;39728,03125;39728,03125;3593;251,8888889;138,7344444;1819,61731;138,7344444;-49,35660146;0,003401834;698;10;13,39896216
