subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;prediksi_random_forest;prediksi_xgboost
Hortikultura;Buncis;Kalimantan Tengah;2021;108,32;270,25;3;3323,30242;1171,8479
Hortikultura;Buncis;Kalimantan Tengah;2022;91,29;190,3;3;3083,38095;1196,428955
Hortikultura;Buncis;Kalimantan Tengah;2023;80,69;146,51;3;1926,007055;1404,279419
Hortikultura;Buncis;Kalimantan Tengah;2024;80,84;134,76;3;1729,925147;1180,623291
Hortikultura;Buncis;Kalimantan Tengah;2025;84,27333333;157,19;3;2318,361909;733,4768066
Hortikultura;Cabai Rawit;Kalimantan Tengah;2012;2,317998386;1239;1;3111,913653;2002,665161
Hortikultura;Cabai Rawit;Kalimantan Tengah;2013;3,212572374;1209;1;3761,099167;1519,075806
Hortikultura;Cabai Rawit;Kalimantan Tengah;2014;3,311343524;1243;1;4207,873974;2902,821289
Hortikultura;Cabai Rawit;Kalimantan Tengah;2015;2,826876091;1146;1;3463,890376;2861,955322
Hortikultura;Cabai Rawit;Kalimantan Tengah;2016;2,683962264;1060;1;3196,005039;2647,366699
Hortikultura;Cabai Rawit;Kalimantan Tengah;2017;2,796774194;992;1;2886,2973;1947,63623
Hortikultura;Cabai Rawit;Kalimantan Tengah;2018;3,104180887;1172;1;3597,19632;1868,419434
Hortikultura;Cabai Rawit;Kalimantan Tengah;2019;4,839959395;1211,68;1;5415,041714;3554,379639
Hortikultura;Cabai Rawit;Kalimantan Tengah;2020;5,34712174;1145,31;4;6425,02902;5111,80127
Hortikultura;Cabai Rawit;Kalimantan Tengah;2021;7,107130168;979,5;4;7287,561824;5730,578125
Hortikultura;Cabai Rawit;Kalimantan Tengah;2022;6,384993873;848,72;4;7667,221813;6471,605469
Hortikultura;Cabai Rawit;Kalimantan Tengah;2023;7,61305825;915,36;4;7700,538402;5419,388184
Hortikultura;Cabai Rawit;Kalimantan Tengah;2024;4,808191869;827,65;4;6939,775342;6200,697266
Hortikultura;Cabai Rawit;Kalimantan Tengah;2025;6,268747997;863,91;4;5859,617948;4542,556152
Hortikultura;Jeruk Besar;Kalimantan Tengah;2012;20,27272727;33;1;663,7642866;293,3383789
Hortikultura;Jeruk Besar;Kalimantan Tengah;2013;18,625;48;1;813,11898;293,3383789
Hortikultura;Jeruk Besar;Kalimantan Tengah;2014;32,56410256;39;1;1114,09809;566,8740234
Hortikultura;Jeruk Besar;Kalimantan Tengah;2015;1,673076923;52;1;256,139158;-1559,861572
Hortikultura;Jeruk Besar;Kalimantan Tengah;2016;15,74925373;67;1;911,02495;1294,629883
Hortikultura;Jeruk Besar;Kalimantan Tengah;2017;17,89804855;26,93589744;1;623,2390533;853,1055908
Hortikultura;Jeruk Besar;Kalimantan Tengah;2018;16,94485255;42,25472;1;637,8476018;853,1055908
Hortikultura;Jeruk Besar;Kalimantan Tengah;2019;14,61696437;42,54317;4;637,5831233;698,947998
Hortikultura;Jeruk Besar;Kalimantan Tengah;2020;18,61718124;39,70354;4;690,9721533;783,2962646
Hortikultura;Jeruk Besar;Kalimantan Tengah;2021;16,41822225;11,1534;4;367,1308118;783,2962646
Hortikultura;Jeruk Besar;Kalimantan Tengah;2022;30,95298005;5,36517;4;308,4420352;774,270874
Hortikultura;Jeruk Besar;Kalimantan Tengah;2023;22,07115122;5,49337;4;199,6534418;457,3673706
Hortikultura;Jeruk Besar;Kalimantan Tengah;2024;32,19050126;3,57037;4;103,4163667;704,9752197
Hortikultura;Jeruk Besar;Kalimantan Tengah;2025;28,40487751;4,809636667;4;104,0868933;448,342041
Hortikultura;Kentang;Kalimantan Tengah;2012;0;0;1;0;-4491,38623
Hortikultura;Kentang;Kalimantan Tengah;2013;0;0;1;0;-4491,38623
Hortikultura;Kentang;Kalimantan Tengah;2014;0;0;1;0;-4139,529297
Hortikultura;Kentang;Kalimantan Tengah;2015;0;0;1;0;25061,3418
Hortikultura;Kentang;Kalimantan Tengah;2016;0;0;1;0;-1562,021362
Hortikultura;Kentang;Kalimantan Tengah;2017;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2018;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2019;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2020;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2021;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2022;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2023;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2024;0;0;1;0;-1635,890015
Hortikultura;Kentang;Kalimantan Tengah;2025;0;0;1;0;-1635,890015
Hortikultura;Ketimun;Kalimantan Tengah;2012;33,96;1201;3;6211,110357;4440,661621
Hortikultura;Ketimun;Kalimantan Tengah;2013;39,6;1313;3;5897,17365;5685,578613
Hortikultura;Ketimun;Kalimantan Tengah;2014;36,56;1306;3;7305,699047;6333,140137
Hortikultura;Ketimun;Kalimantan Tengah;2015;32,63;1137;3;30010,81418;10275,33008
Hortikultura;Ketimun;Kalimantan Tengah;2016;40,51;1129;3;12203,98694;19540,43945
Hortikultura;Ketimun;Kalimantan Tengah;2017;42,67;916;3;5434,42404;9987,262695
Hortikultura;Ketimun;Kalimantan Tengah;2018;45,75;853;3;4575,978793;9956,424805
Hortikultura;Ketimun;Kalimantan Tengah;2019;55,61;847,5;3;6519,026633;3241,328125
Hortikultura;Ketimun;Kalimantan Tengah;2020;68,37;874,3;3;6952,900687;3175,806641
Hortikultura;Ketimun;Kalimantan Tengah;2021;91,08;858,12;3;7790,337445;5247,259277
Hortikultura;Ketimun;Kalimantan Tengah;2022;75,14;714,23;1;9280,115988;6744,641602
Hortikultura;Ketimun;Kalimantan Tengah;2023;85,64;643,46;1;7213,816074;4964,015137
Hortikultura;Ketimun;Kalimantan Tengah;2024;74,36;545,83;1;8651,519025;5308,376465
Hortikultura;Ketimun;Kalimantan Tengah;2025;78,38;634,5066667;1;6387,167147;4052,929688
Hortikultura;Kubis;Kalimantan Tengah;2012;88,4;15;2;126,5421435;-629,5169678
Hortikultura;Kubis;Kalimantan Tengah;2013;57,4;5;2;51,99036333;-478,0537415
Hortikultura;Kubis;Kalimantan Tengah;2014;0;0;2;3,054574464;61,37073135
Hortikultura;Kubis;Kalimantan Tengah;2015;0;0;2;0,243333333;36168,27734
Hortikultura;Kubis;Kalimantan Tengah;2016;8;1;2;1,747011111;-4381,666992
Hortikultura;Kubis;Kalimantan Tengah;2017;25;1;2;3,552116667;-2301,068115
Hortikultura;Kubis;Kalimantan Tengah;2018;17;1;2;2,5972;-2596,076172
Hortikultura;Kubis;Kalimantan Tengah;2019;19,41;2,7;2;5,149336667;-2596,076172
Hortikultura;Kubis;Kalimantan Tengah;2020;203;2;2;38,58934667;2927,609375
Hortikultura;Kubis;Kalimantan Tengah;2021;92,33;3;4;33,25343;-6801,154297
Hortikultura;Kubis;Kalimantan Tengah;2022;92,17;2,3;2;23,603;-3645,378174
Hortikultura;Kubis;Kalimantan Tengah;2023;0;0;2;1,125006725;-4242,633789
Hortikultura;Kubis;Kalimantan Tengah;2024;100;0,1;2;11,76525333;-4416,953125
Hortikultura;Kubis;Kalimantan Tengah;2025;64,05666667;0,8;2;37,35550667;-3839,021484
Hortikultura;Nanas;Kalimantan Tengah;2012;127,25;112;1;15492,7797;18406,49805
Hortikultura;Nanas;Kalimantan Tengah;2013;117,2771084;83;1;11563,19563;15221,33984
Hortikultura;Nanas;Kalimantan Tengah;2014;106,7282609;92;1;10945,35005;10831,24121
Hortikultura;Nanas;Kalimantan Tengah;2015;12,46296296;54;1;3160,547257;5780,325195
Hortikultura;Nanas;Kalimantan Tengah;2016;136,3707434;54,74708;1;7275,230167;4888,604004
Hortikultura;Nanas;Kalimantan Tengah;2017;126,1018803;60,63272;1;7883,223093;5942,696289
Hortikultura;Nanas;Kalimantan Tengah;2018;75,16129381;122,15596;1;9340,877357;6814,558594
Hortikultura;Nanas;Kalimantan Tengah;2019;92,65900715;71,00184;1;8590,815057;8748,232422
Hortikultura;Nanas;Kalimantan Tengah;2020;72,59453715;199,12384;1;12362,94241;10127,17578
Hortikultura;Nanas;Kalimantan Tengah;2021;158,3845995;96,68488;4;14299,61978;15066,79199
Hortikultura;Nanas;Kalimantan Tengah;2022;79,00083108;130,9138;4;12176,00642;11686,9541
Hortikultura;Nanas;Kalimantan Tengah;2023;100,67605;110,55544;4;13233,16966;10735,90527
Hortikultura;Nanas;Kalimantan Tengah;2024;96,82634611;111,51216;4;12962,63294;10237,40332
Hortikultura;Nanas;Kalimantan Tengah;2025;92,16774238;117,6604667;4;12196,68139;10237,40332
Hortikultura;Nangka;Kalimantan Tengah;2012;7,62720403;2382;4;19160,55072;25446,48047
Hortikultura;Nangka;Kalimantan Tengah;2013;0;0;4;17133,40983;16629,62891
Hortikultura;Nangka;Kalimantan Tengah;2014;6,554609513;3406;4;24525,02993;20164,67383
Hortikultura;Nangka;Kalimantan Tengah;2015;0,682491289;2296;4;4142,821972;13121,77051
Hortikultura;Nangka;Kalimantan Tengah;2016;7,957668914;1634,26;4;14081,06429;10719,91504
Hortikultura;Nangka;Kalimantan Tengah;2017;7,54141344;1151,8;4;9649,545673;11682,44238
Hortikultura;Nangka;Kalimantan Tengah;2018;9,788176927;1906,78;4;16205,69155;10738,23145
Hortikultura;Nangka;Kalimantan Tengah;2019;6,354967762;3179,5;1;21561,26832;18963,09375
Hortikultura;Nangka;Kalimantan Tengah;2020;9,19781705;1484,23;1;14814,53688;18402,83203
Hortikultura;Nangka;Kalimantan Tengah;2021;10,48623369;1479,99;1;16667,92517;17559,47461
Hortikultura;Nangka;Kalimantan Tengah;2022;8,239440722;1129,67;1;15284,54281;13998,7207
Hortikultura;Nangka;Kalimantan Tengah;2023;8,493632114;1409,73;1;13280,32801;11188,0957
Hortikultura;Nangka;Kalimantan Tengah;2024;11,84804644;1510,06;1;14828,5279;13528,24219
Hortikultura;Nangka;Kalimantan Tengah;2025;9,527039757;1349,82;1;19747,53874;13577,28516
Hortikultura;Pepaya;Kalimantan Tengah;2012;55,75806452;62;2;3404,59715;3017,474365
Hortikultura;Pepaya;Kalimantan Tengah;2013;54,52542373;59;2;3620,73297;3530,953125
Hortikultura;Pepaya;Kalimantan Tengah;2014;69,67164179;67;2;4244,003923;3576,282959
Hortikultura;Pepaya;Kalimantan Tengah;2015;7,017241379;58;2;1309,823505;2423,058105
Hortikultura;Pepaya;Kalimantan Tengah;2016;41,71693297;52,885;2;2365,1477;3120,014893
Hortikultura;Pepaya;Kalimantan Tengah;2017;60,90955645;50,772;2;2918,56409;2900,724121
Hortikultura;Pepaya;Kalimantan Tengah;2018;56,94862365;53,838;2;2765,443693;2852,265137
Hortikultura;Pepaya;Kalimantan Tengah;2019;44,76574884;63,338;2;3003,631897;2894,106689
Hortikultura;Pepaya;Kalimantan Tengah;2020;55,99484498;67,313;2;3583,275409;2956,691895
Hortikultura;Pepaya;Kalimantan Tengah;2021;100,5959752;66,189;1;6079,01785;3937,430908
Hortikultura;Pepaya;Kalimantan Tengah;2022;109,279217;50,878;1;7572,091777;5705,682617
Hortikultura;Pepaya;Kalimantan Tengah;2023;110,0373981;49,949;1;6151,156881;5042,912598
Hortikultura;Pepaya;Kalimantan Tengah;2024;116,9503566;62,667;1;6950,778206;5153,380371
Hortikultura;Pepaya;Kalimantan Tengah;2025;112,0889906;54,498;1;8445,294363;6303,428711
Hortikultura;Rambutan;Kalimantan Tengah;2012;6,096353167;2605;4;18610,64741;26822,72852
Hortikultura;Rambutan;Kalimantan Tengah;2013;5,309450549;2275;4;13835,45151;17168,47852
Hortikultura;Rambutan;Kalimantan Tengah;2014;6,993373095;3018;4;20697,21786;21777,16406
Hortikultura;Rambutan;Kalimantan Tengah;2015;0,468427835;3104;4;4618,680716;14608,60254
Hortikultura;Rambutan;Kalimantan Tengah;2016;4,876211908;2319,69;4;12073,78189;7947,552246
Hortikultura;Rambutan;Kalimantan Tengah;2017;2,873655499;1880,81;4;9764,724806;9306,785156
Hortikultura;Rambutan;Kalimantan Tengah;2018;2,943173061;5488,77;4;12593,15856;29899,29297
Hortikultura;Rambutan;Kalimantan Tengah;2019;4,543679542;3554,41;4;15131,8904;12604,70898
Hortikultura;Rambutan;Kalimantan Tengah;2020;3,130661742;2339,43;4;9519,8801;7815,449219
Hortikultura;Rambutan;Kalimantan Tengah;2021;5,887985765;2534,66;1;14942,30507;11039,68164
Hortikultura;Rambutan;Kalimantan Tengah;2022;3,913467696;2357,79;1;11284,54695;11706,52734
Hortikultura;Rambutan;Kalimantan Tengah;2023;7,444388183;2715,52;1;14489,03231;11723,03809
Hortikultura;Rambutan;Kalimantan Tengah;2024;8,784274512;2720,17;1;24156,09437;17399,82422
Hortikultura;Rambutan;Kalimantan Tengah;2025;6,714043464;2597,826667;1;22391,04551;21063,50195
Hortikultura;Salak;Kalimantan Tengah;2012;28,76190476;42;1;1197,600263;378,3387451
Hortikultura;Salak;Kalimantan Tengah;2013;29,77358491;53;1;1509,460137;378,3387451
Hortikultura;Salak;Kalimantan Tengah;2014;23,7173913;46;1;1173,697947;645,1948242
Hortikultura;Salak;Kalimantan Tengah;2015;2,228571429;35;1;223,7197596;-1276,773804
Hortikultura;Salak;Kalimantan Tengah;2016;21,17014318;34,3975;1;914,6316699;1294,629883
Hortikultura;Salak;Kalimantan Tengah;2017;22,04018177;16,724;1;534,09993;853,1055908
Hortikultura;Salak;Kalimantan Tengah;2018;21,98537034;34,2455;1;682,9543167;853,1055908
Hortikultura;Salak;Kalimantan Tengah;2019;23,96431941;23,318;1;583,6268;853,1055908
Hortikultura;Salak;Kalimantan Tengah;2020;16,59769193;47,3555;1;794,6362733;853,1055908
Hortikultura;Salak;Kalimantan Tengah;2021;29,26223897;44,8465;3;1202,081302;844,0802002
Hortikultura;Salak;Kalimantan Tengah;2022;26,34243159;29,676;3;1223,987593;518,1514893
Hortikultura;Salak;Kalimantan Tengah;2023;35,73452691;29,212;3;1013,402943;283,0636292
Hortikultura;Salak;Kalimantan Tengah;2024;75,61130718;29,3265;3;1887,34487;759,4752197
Hortikultura;Salak;Kalimantan Tengah;2025;45,89608856;29,3265;3;2602,843557;-2424,158691
Hortikultura;Semangka;Kalimantan Tengah;2012;70,67;368;3;3550,563577;4435,668945
Hortikultura;Semangka;Kalimantan Tengah;2013;48,4;441;3;2908,44718;3614,716797
Hortikultura;Semangka;Kalimantan Tengah;2014;48,97;708;3;4111,125967;5506,258789
Hortikultura;Semangka;Kalimantan Tengah;2015;34,79;788;3;21124,77236;7621,96582
Hortikultura;Semangka;Kalimantan Tengah;2016;55,79;782;3;9083,008098;20164,86914
Hortikultura;Semangka;Kalimantan Tengah;2017;64,51;700;3;5098,57216;8404,59375
Hortikultura;Semangka;Kalimantan Tengah;2018;119,28;706;3;7671,362937;8515,061523
Hortikultura;Semangka;Kalimantan Tengah;2019;108,93;873,6;1;11074,20093;8055,087891
Hortikultura;Semangka;Kalimantan Tengah;2020;104,1;1342,4;1;21091,05146;8926,012695
Hortikultura;Semangka;Kalimantan Tengah;2021;132,13;1122,55;1;18219,21054;18143,39453
Hortikultura;Semangka;Kalimantan Tengah;2022;107,53;1055,1;1;16990,84272;18640,76953
Hortikultura;Semangka;Kalimantan Tengah;2023;106,79;1139,05;1;16058,82967;13361,66504
Hortikultura;Semangka;Kalimantan Tengah;2024;66,52;1219,4;1;26270,24355;18272,83008
Hortikultura;Semangka;Kalimantan Tengah;2025;93,61333333;1137,85;1;14883,65222;13414,09375
Hortikultura;Tomat;Kalimantan Tengah;2012;29,06;721;2;2920,987019;4067,752197
Hortikultura;Tomat;Kalimantan Tengah;2013;38,2;711;2;3802,91764;4890,008301
Hortikultura;Tomat;Kalimantan Tengah;2014;32,45;807;2;3655,215953;3837,628174
Hortikultura;Tomat;Kalimantan Tengah;2015;27,97;691;2;13686,8255;22419,34375
Hortikultura;Tomat;Kalimantan Tengah;2016;29,16;640;2;6128,519572;10633,70508
Hortikultura;Tomat;Kalimantan Tengah;2017;35,68;535;2;2149,445633;3737,677734
Hortikultura;Tomat;Kalimantan Tengah;2018;34,6;529;2;2070,474667;4263,028809
Hortikultura;Tomat;Kalimantan Tengah;2019;52,63;457,95;2;3246,4563;218,7138977
Hortikultura;Tomat;Kalimantan Tengah;2020;88,32;492,8;2;4215,060623;965,364624
Hortikultura;Tomat;Kalimantan Tengah;2021;70,11;499,92;2;3930,047636;1713,624756
Hortikultura;Tomat;Kalimantan Tengah;2022;63,81;380,08;2;3920,908543;2142,229004
Hortikultura;Tomat;Kalimantan Tengah;2023;88,61;357,45;2;3213,293073;1481,784302
Hortikultura;Tomat;Kalimantan Tengah;2024;86,2;325,23;2;4108,118717;1328,961426
Hortikultura;Tomat;Kalimantan Tengah;2025;79,54;354,2533333;2;3418,482037;1000,500122
Hortikultura;Alpukat;Kalimantan Tengah;2012;74,82;17;4;128,4408667;-526,9344482
Hortikultura;Alpukat;Kalimantan Tengah;2013;0,66;1374;4;170,7497167;-4596,168457
Hortikultura;Alpukat;Kalimantan Tengah;2014;102,44;14;4;150,1095067;421,9599609
Hortikultura;Alpukat;Kalimantan Tengah;2015;83,51;13;4;125,4037633;9521,045898
Hortikultura;Alpukat;Kalimantan Tengah;2016;135,94;10;4;141,59015;407,5096436
Hortikultura;Alpukat;Kalimantan Tengah;2017;109,29;6;4;88,70740667;-622,9448242
Hortikultura;Alpukat;Kalimantan Tengah;2018;116,7;9,82;4;112,2457067;-386,6914978
Hortikultura;Alpukat;Kalimantan Tengah;2019;106,48;18,2;4;186,0090033;-497,1592407
Hortikultura;Alpukat;Kalimantan Tengah;2020;111,45;15,8;1;202,8435767;-427,3498535
Hortikultura;Alpukat;Kalimantan Tengah;2021;341,04;26,24;1;886,0676067;4616,054688
Hortikultura;Alpukat;Kalimantan Tengah;2022;207,76;37,19;1;1082,40292;1291,285034
Hortikultura;Alpukat;Kalimantan Tengah;2023;227,2;52,96;1;1102,07197;2115,274414
Hortikultura;Alpukat;Kalimantan Tengah;2024;257,23;69,52;1;1517,646833;3877,077393
Hortikultura;Alpukat;Kalimantan Tengah;2025;79;6,463333333;1;75,82811327;132,2050171
Hortikultura;Mangga;Kalimantan Tengah;2012;10,60749507;507;2;5599,838555;3962,927002
Hortikultura;Mangga;Kalimantan Tengah;2013;10,27835052;485;2;5073,351816;3743,93042
Hortikultura;Mangga;Kalimantan Tengah;2014;9,621072089;541;2;5309,612463;3991,546143
Hortikultura;Mangga;Kalimantan Tengah;2015;0,883597884;567;2;1220,479877;1471,522217
Hortikultura;Mangga;Kalimantan Tengah;2016;15,91089917;392,14;2;5557,805959;2665,935059
Hortikultura;Mangga;Kalimantan Tengah;2017;9,600786855;172,84;2;2456,546588;3944,386963
Hortikultura;Mangga;Kalimantan Tengah;2018;6,345682275;681,03;2;4163,33175;1783,421021
Hortikultura;Mangga;Kalimantan Tengah;2019;5,471157476;794,66;2;4554,734907;3524,208496
Hortikultura;Mangga;Kalimantan Tengah;2020;6,299625084;282,73;2;2149,717165;3118,913086
Hortikultura;Mangga;Kalimantan Tengah;2021;7,062922322;380,93;1;2795,668137;2248,788086
Hortikultura;Mangga;Kalimantan Tengah;2022;7,374334081;325,49;1;2925,51845;2096,033447
Hortikultura;Mangga;Kalimantan Tengah;2023;7,663854743;461,25;1;3313,157453;2229,853516
Hortikultura;Mangga;Kalimantan Tengah;2024;10,02052528;473,27;1;4510,7595;2878,802734
Hortikultura;Mangga;Kalimantan Tengah;2025;8,352904702;420,0033333;1;4247,93662;3338,832764
Hortikultura;Manggis;Kalimantan Tengah;2012;4,644144144;222;3;1179,90666;681,5822144
Hortikultura;Manggis;Kalimantan Tengah;2013;9,01242236;161;3;1314,11275;715,3900146
Hortikultura;Manggis;Kalimantan Tengah;2014;8,310502283;219;3;1725,574897;726,6323242
Hortikultura;Manggis;Kalimantan Tengah;2015;0,612903226;124;3;376,6165825;-2007,042725
Hortikultura;Manggis;Kalimantan Tengah;2016;5,513632608;108,93;3;897,157055;1103,782593
Hortikultura;Manggis;Kalimantan Tengah;2017;7,278512812;59,71;3;527,4558054;986,8592529
Hortikultura;Manggis;Kalimantan Tengah;2018;3,820687016;104,51;3;425,751444;288,8352966
Hortikultura;Manggis;Kalimantan Tengah;2019;3,13062128;203,29;1;700,7043185;140,1048584
Hortikultura;Manggis;Kalimantan Tengah;2020;3,804700936;104,66;1;492,1565118;623,5570679
Hortikultura;Manggis;Kalimantan Tengah;2021;3,754743206;160,44;1;605,0069693;623,5570679
Hortikultura;Manggis;Kalimantan Tengah;2022;4,379956223;63,96;1;425,472093;623,5570679
Hortikultura;Manggis;Kalimantan Tengah;2023;3,765105465;148,39;1;513,3246232;623,5570679
Hortikultura;Manggis;Kalimantan Tengah;2024;4,995540471;137,01;1;590,2710385;1139,290771
Hortikultura;Manggis;Kalimantan Tengah;2025;4,38020072;116,4533333;1;595,7465821;623,5570679
Hortikultura;Durian;Kalimantan Tengah;2012;10,94238683;972;1;12428,1282;14075,82129
Hortikultura;Durian;Kalimantan Tengah;2013;10,72004276;1197,29;1;13089,39312;9351,832031
Hortikultura;Durian;Kalimantan Tengah;2014;10,87604563;1315;1;13661,82973;14075,30957
Hortikultura;Durian;Kalimantan Tengah;2015;11,65282686;1132;1;13752,62781;14024,36133
Hortikultura;Durian;Kalimantan Tengah;2016;7,430436449;991,18;1;8340,025347;12885,21582
Hortikultura;Durian;Kalimantan Tengah;2017;7,207879001;568,6;1;5336,222789;7829,214844
Hortikultura;Durian;Kalimantan Tengah;2018;6,883261734;1631,77;1;10603,33347;9100,941406
Hortikultura;Durian;Kalimantan Tengah;2019;6,737312009;1803,28;1;11878,87107;10247,54199
Hortikultura;Durian;Kalimantan Tengah;2020;6,029141359;1033,96;1;7397,447975;11207,44141
Hortikultura;Durian;Kalimantan Tengah;2021;7,786316943;1058,17;1;9063,423055;8166,431152
